9
3.31	1.42	1.26	0.3	2.09	0.71	0.68	1.54	1.45
2.2	0.47	0.3	0.93	2.04	0.85	2.05	1.72	1.16
3.55	1.4	2.3	3.28	2.99	2.52	1.73	2.07	1.96
4.2	6.31	8.2	2.45	7.93	8.07	7.53	7.5	4.08
1.76	0.81	0.21	0.32	0.79	1.11	1.56	1.55	1.33
3.26	0.73	1.57	1.98	2.09	0.46	2.56	0.64	0.51
1.11	1.47	4.95	7.29	6.46	8.49	7.07	6.66	1.16
4.52	0.64	5.28	0.25	2.38	6.32	3.78	5.18	1.95
3.51	2.31	2.45	2.9	2.97	0.36	1.05	1.5	0.8
7.81	5.69	6.19	6.42	3.93	6.24	6.72	3.19	0.85
8.56	8.08	8.23	4.61	6.42	3.94	9.84	7.51	1.31
9.17	7.72	5.78	6.25	7.46	11.7	2.95	2.35	5.31
7.75	1.97	3.08	3.91	1.42	7.74	0.84	8.28	2.97
1.26	1.14	0.93	1.28	1.44	2.07	0.76	2.17	1.24
5.87	4.84	7.85	7.8	4.42	7.26	9.25	3.34	0.52
4.38	3.46	2.26	6.5	2.74	6.63	1.09	0.81	2.46
4.46	1.48	0.32	0.45	1.97	1.66	1.73	1.18	0.5
2.08	0.97	0.74	0.04	0.53	0.77	2.44	2.01	1.07
3.09	1.47	1.49	0.68	1.53	0.03	1	0.59	1.16
4.24	1.73	2.36	0.87	3.41	1.85	2.7	2.48	1.96
3.46	1.83	2.02	2.11	1.38	0.24	0.94	1.65	0.38
1.72	0.88	0.72	2.26	1.77	1.92	1.07	0.53	0.46
2.09	0.83	1.88	1.44	2.87	1.76	0.82	1.5	1.22
2.17	0.92	0.58	1.1	1.59	1.98	0.71	0.85	1.27
3.8	1.67	1.3	1.5	1.81	1.56	2.68	0.04	0.7
9.88	7.89	7.03	11.18	3.24	9.63	3.64	6.09	4.32
6.59	2.39	1.96	0.7	0.66	1.86	1.6	2.34	2.77
3.88	1.58	0.38	1.15	1.29	0.6	2.35	1.06	1.42
3.86	0.99	0.17	0.67	2.21	1.28	2.3	1.82	1.18
4.82	1.52	1.29	1.9	2.09	2.01	0.34	0.27	0.59
3.56	8	8.69	7.17	3.56	10.24	4.08	9.7	7.12
2.62	0.97	2.48	0.25	2.14	1.94	3.58	0.62	1.16
4.6	2.86	2.57	0.59	1.08	1.79	1.14	0.55	2.64
2.78	0.86	0.78	2.45	1.07	1.81	0.58	0.96	0.37
9.93	7.48	6.25	10	4.92	8.91	8.53	5.84	3.13
4.21	0.78	2.11	0.78	1.53	0.86	2.23	0.33	0.54
5.52	7.03	7.13	8.05	0.28	8.59	8.9	5.52	1.54
3.54	1.94	2.19	0.97	2.02	1.51	1.15	0.1	1.27
2.43	1.33	1.3	1.04	1.27	1.71	2.5	1.51	0.9
6.18	0.63	0.04	1.72	3.75	0.8	0.77	1.41	1.38
4.85	2.02	1.99	2.1	3.52	1.78	2.71	2.65	0.79
4.81	1.65	1.31	1.46	2.07	1.03	1.89	2.13	2.03
2.18	7.03	6.44	5.15	6.69	7.64	6.37	4.32	2.16
3.8	5.62	8.98	7.16	6.37	7.56	6.59	10.56	0.97
0.66	0.23	0.31	1.39	1.41	0.38	1.55	2.11	0.63
8.84	4.19	2.17	3.49	3.77	8.35	2.05	5.96	1.06
1.92	0.6	0.22	0.49	1.36	1.56	1.89	1.14	0.95
4.69	6.76	10.88	6.88	7.43	6.99	6.12	10.91	8.85
2.71	1.86	0.68	0.46	1.33	2.06	1.35	1.17	1.91
1.72	0.78	0.6	1.84	1.17	0.89	1.05	0.84	0.48
4.03	1.74	1.7	2.44	1.87	2.46	3.36	1.15	1.39
2.27	1.8	1.06	1.57	0.22	1.97	1.72	1.04	1.37
3.29	7.17	7.12	5.79	6.8	7.11	8.85	7.2	1.72
4.08	1.64	2.69	2.94	1	0.52	1.39	0.63	0.07
2.45	1.21	0.22	1.17	2.24	0.26	1.09	1.83	0.32
3.14	1.83	2.98	1.74	2.97	1.62	2.87	1.44	1.4
5.38	1.03	2.13	0.12	1.36	1.17	3	2.18	0.08
0.99	1.47	0.77	2.28	2.33	1.48	1.72	0.64	0.92
3.69	0.88	0.46	1.15	1.73	0.07	3.07	0.98	0.92
3.14	1.37	0.44	1.91	2.3	1.65	1.68	0.42	0.33
1.5	0.62	0.93	0.68	1.16	0.58	0.7	1.31	1.38
5.98	2.53	3.32	3.28	1.94	2.32	2.31	0.84	0.79
3.55	0.7	1.92	0.01	2.37	1.83	1.43	2.02	0.94
1.54	0.65	1.08	0.01	1.53	1.65	2.42	1.13	0.52
1.79	1.03	2.48	1.35	0.53	2.08	0.78	0.93	1.26
2.28	2.11	1.1	0.74	2.65	1.89	3.09	1.04	1.12
6.46	8.93	6.67	12.16	6.21	9.15	7.54	7.97	4.92
5.12	1.6	1.95	1.57	0.88	1.01	1.92	0.4	1.56
3.44	0.4	1.21	0.07	2.14	1.2	2.46	1.08	0.05
4.07	0.3	1.54	0.82	0.75	0.77	2.13	0.93	0.28
3.55	1.06	0.98	0.31	1.27	0.29	2.62	1.67	0.85
0.98	1.41	1.51	0.61	1.62	0.16	0.81	0.53	1.66
1.74	1.76	2.3	0.2	1.82	2.4	0.88	0.15	0.83
3.55	1.73	0.19	2.17	3.33	1.92	3.68	3.47	0.95
3.97	2.25	0.85	2.13	2.06	0.04	2.31	0.32	1.01
10.41	2.87	3.13	6.63	5.54	8.44	3.69	7.52	0.82
7.6	7.87	8.74	7.08	8.28	10.44	4.12	6.96	3.56
9.54	2.24	3.05	4.86	2.96	11.99	7.18	4.55	3.76
5.6	8.17	5.38	8.19	6.41	8.3	6.55	7.52	4.46
6.91	5.55	7.51	1.34	5.42	13.7	5.88	6.58	1.1
4.14	1.42	0.86	0.83	1.28	1.32	2.21	0.28	0.63
4.43	1.5	2.38	1.38	1.92	1.37	0.98	0.99	0.51
3.59	0.69	1.79	1.02	2.89	1.66	1.94	0.42	1.06
9.23	7.56	4.35	4.24	5.58	9.83	1.13	1.92	2.81
5.14	13.08	8.2	8.02	7.14	8.86	6.74	6.92	2.78
1.55	0.59	0.41	0.99	2.32	0.99	2.56	0.77	1.56
3.23	1.24	0.31	1.54	0.78	1.97	3.31	0.17	0.15
2.84	0.3	0.64	1.94	2.05	0.44	1.72	0.31	0.13
4.31	1	1.13	1.74	0.44	1.13	1.14	0.16	0.56
2.11	0.98	1.35	1.81	0.66	1.83	2.22	1.84	0.87
4.57	1.52	1.42	1.58	2.24	1.69	1.76	1.66	0.23
3.16	1.4	2.76	0.78	2.58	1.38	1.47	1.05	1.36
3.67	1.57	3.7	3.15	2.51	2.48	2.54	3.88	1
3.16	1.55	1.27	0.16	1.47	1.6	2.54	0.12	0.75
6.84	4.9	7.08	5.03	7.78	6.68	2.54	5.09	2.84
1.57	1.07	0.33	2.45	2.49	0.3	0.14	2.39	1.78
0.49	0.39	0.02	1.21	1.21	1.01	0.8	1.35	1.08
3.35	0.8	1.71	0.1	1.41	1.15	1.64	0.15	0.6
4.44	2.36	1.07	1.09	3.73	2.07	1.42	1.54	1
3.54	1.66	0.45	1.22	1.94	1.57	3.06	0.23	0.7
6.36	4.97	9.43	1.82	3.89	6.14	4.84	5.12	3.16
3.03	1.69	2.05	1.4	0.97	1.17	2.81	0.92	1.84
5.77	8.43	9.43	0.14	6.25	6.02	3.04	3.58	3.62
4.11	8.13	6.64	5.08	4.76	2.58	6.75	4.98	3.74
8.55	8.46	8.11	3.38	5.72	6.85	7.23	2.14	2.32
5.59	0.86	1.86	0.91	2.13	0.25	0.25	1.23	1.24
8.21	3.5	2.9	1.09	6.8	9.02	3.63	3.94	0.93
2.04	1.45	1.1	0.32	2.17	0.35	0.46	0.65	0.29
3.52	0.52	0.56	2.72	1.69	2.13	1.47	0.15	0.63
4.09	8.49	9.86	4.74	5.29	3.37	5.62	3.51	4.85
6.63	5.62	4.45	5.31	5.02	4.82	4.35	4.96	2.21
0.46	0.71	2.98	2.41	1.94	2.65	2.71	0.84	1.12
10.02	8.43	11.14	11.12	7.69	6.46	7.87	8.68	3.08
1.97	0.46	0.6	0.37	1.4	0.38	2.13	0.34	1.17
8.03	6.55	5.66	4.56	8.45	8.63	6.99	6.16	0.87
1.47	1.08	1.09	1.47	1.47	1.68	2.26	1.27	1.12
9.38	6.34	6.66	5.44	4.54	9.66	5.86	6.32	0.48
1.36	1.84	0.37	0.22	1.36	1.38	1.82	0.61	1.39
4.4	5.18	6.62	5.56	6.2	7.95	6.28	6.47	1.42
9.94	5.2	2.93	3.29	4.44	6.89	5.22	2.73	3.33
1.84	1.6	1.85	1.94	2.32	1.49	1.4	2.2	0.28
1.54	0.94	1.71	0.05	3.07	1.21	2.81	1.41	0.69
4	0.9	2.15	0.89	2.73	0.57	2.8	0.62	1.6
12.06	8.37	8.27	8.78	5.44	4.45	6.59	7.39	2.33
3.35	0.38	0.39	0.92	1.99	1.99	1.17	1.57	0.59
3.32	1.12	1.26	2.29	1.71	1.12	0.29	0.58	0.4
5.84	1.44	0.4	2.05	1.64	2.04	2.2	1.66	1.54
1.71	0.7	0.39	0.93	1.02	2.19	0.67	0.68	1.67
2.94	0.72	1.05	0.55	0.9	0.92	1.19	0.64	0.54
6.2	3.47	5.79	3.38	9.07	7.41	5.04	0.86	2.21
2.12	1.78	1.84	0.58	1.49	1.72	2.63	1.24	0.58
10.82	8.61	6.73	2.1	7.71	12.15	4.1	2.69	2.14
2.87	0.11	1.02	1.22	1.46	0.88	1.7	0.38	1.44
3.8	1.26	1.23	1.35	2.26	3.15	4.06	1.1	0.62
2.7	2.14	1.17	0.47	2.37	0.95	2.49	0.27	1.17
5.69	2.15	0.73	0.73	0.74	0.84	3.8	1.36	0.75
0.94	1.67	1.9	1.7	1.53	1.51	1.37	1.2	0.97
9.29	5.95	8.78	4.86	6.06	3.39	6	12.69	7.33
7.45	5.31	3.22	6.04	7.04	6.34	7.26	6.68	4.07
1.93	1.4	1.49	1.6	0.84	2.45	1.49	1.2	0.13
3.06	1.22	1.46	0.35	2.42	1.46	2.85	1	0.28
2.22	0.79	1.95	0.94	2.73	2.26	1.44	1.63	1.95
5.65	7.91	5.58	9.54	5.63	12.53	4.93	10.97	4.63
3.52	0.77	0.65	0.9	1.9	1.11	2.91	1.57	0.91
7.91	9.98	9.06	6.68	7.91	10	10.45	7.22	8.29
7.73	3.04	4.62	6.4	2.44	5.25	8	8.41	1.02
1.34	5.37	7.11	8.57	3.6	9.54	6.87	10.11	2.65
3.7	2.32	1.15	1.25	0.79	0.68	2.32	2.06	1.08
1.94	1.81	2.35	0.61	2.42	1.34	3.51	0.84	0.83
9.16	9.93	12.25	5.88	5.5	8.98	5.34	10.14	4.69
1.55	0.68	0.73	1	3.17	1.23	1.11	0.74	1.25
1.38	0.49	1.78	0.9	1.86	1.33	1.4	0.14	0.79
7	5.95	7.3	2.23	3.78	8.52	6.47	5.02	1.51
0.05	0.7	0.91	1.74	1.62	0.66	1.21	0.32	0.55
4.4	11.72	8.3	4.66	8.59	3.65	6.52	5.42	4
0.23	0.18	0.36	0.31	2.24	0.08	1.83	0.68	0.95
5.66	13.4	9.97	9.52	10.58	3.27	5.64	2.87	3.31
6.2	1.08	0.41	0.93	1.17	1.27	1.38	2.29	1.61
4.37	1.01	0.42	0.29	2.68	0.28	1.22	0.75	1.88
2.96	1.87	1.03	1.52	1.58	0.68	4.07	2.2	2
4.61	1.5	2.1	0.81	1.12	1.09	1.91	1.38	2.72
4.1	6.3	4.3	4.45	1.75	9.33	6.68	8.58	2.5
1.9	0.64	0.73	1.82	2.05	0.64	2.34	1.6	1.57
10.59	10.03	8.81	10.55	10.43	6.95	8.14	6.22	5.71
4.54	1.16	0.7	2.06	1.15	0.36	0.18	0.43	2.61
4.56	0.36	0.86	0.34	1.89	0.77	1.44	1.09	1.35
9.61	7.64	8.05	2.97	7.05	6.39	6.79	6.56	2.61
1.02	0.42	0.38	2.95	1.33	2.27	2.41	1.02	0.6
0.97	0.74	1.17	1.24	2.07	0.75	1.97	1.25	0.83
5.93	0.47	0.87	0.14	2.11	0.88	0.75	1.26	0.74
9.83	6.53	7.97	6.77	3.73	7.88	6.85	4.45	3.38
12.53	3.08	5.98	3.18	3.89	11.35	2.66	2.04	1.63
2.43	1.41	1.2	1.06	2.86	0.02	1.12	2.18	0.92
3.05	0.59	1.91	0.11	1.75	1.89	1.76	0.94	1.51
5.65	3.95	4.74	2.66	4.53	10.13	8.51	5.17	6.21
1.62	0.13	1.16	0.47	2.77	2.96	3.13	0.78	0.25
1.61	2.08	1.75	1.62	4.09	1.73	4.02	1.69	1.21
7.2	3.82	5.05	6.98	5.54	7.53	3.43	8.51	0.85
7.99	1.75	3.52	2.38	2.48	1.24	0.8	1.02	1.46
5.98	5.97	6.64	7.64	5.02	8.79	7.66	6.49	1.48
11.93	5.12	5.39	7.39	3.51	3.14	6.27	7.57	2.65
5.98	1.31	0.61	1.75	1.37	1.04	1.39	1.9	0.59
3.9	2.19	1.82	1.73	1.47	1.42	2.06	2.32	1.44
3.84	1.28	0.59	0.12	3.28	0.79	2.34	2.5	0.55
3.56	1.76	1.28	2.71	1.57	2.68	1.14	1.31	1.18
3.17	0.52	1.51	1.64	1.32	1.37	2.65	0.48	1.24
10.76	5.12	4	4.42	6.33	4.42	5.56	8.35	1.94
8.49	7.92	7.83	8.14	5.41	2.51	4.45	9.92	2.74
2.44	1.87	2.17	0.04	2.93	0.66	0.85	0.19	0.21
4.9	1.39	1.4	1.57	2.45	1.2	0.53	1.95	1.66
2.62	1.54	2.18	0.7	3.24	1.94	1.99	1.81	2.21
9.56	6.43	6.63	1.18	5.97	1.49	5.62	7	2.13
6.08	6.07	8.64	2.48	3.47	6.68	7.2	0.52	4.87
4.47	2.44	2.02	3.08	2.45	1.78	0.44	1.14	0.79
0.99	0.86	1.6	1.55	1.29	2	1.15	1.41	0.54
6.64	4.5	4.33	1.92	5.31	5.1	2.26	3.54	2.6
4.73	1.42	1.68	1.17	1.79	2.52	0.49	0.68	0.54
1.02	0.73	0.65	0.17	2.64	1.19	1.77	0.83	0.59
2.18	0.61	1.33	0.47	1.99	0.38	2.23	0.78	0.69
8.79	7.13	2.39	5.07	5.73	7.59	6.99	4.62	4.28
3.23	1.79	1.45	2.02	2.03	0.41	2.07	1.32	0.39
0.88	1.04	1.46	0.69	0.6	1.38	0.86	0.45	1.48
8.03	8.14	9.62	2.32	5.75	8.55	10.07	5.44	1.51
2.74	0.88	2.18	1.04	0.46	1.54	1.97	1.32	0.23
2.53	0.98	0.4	0.92	2.42	1.59	1.04	1.48	0.33
10.1	5.73	7.21	5.08	4.19	10.72	5.49	1.49	0.15
3.36	1.47	0.64	1.97	2.08	0.77	0.94	1.22	0.2
0.67	0.86	0.26	0.36	0.91	0.23	1.78	0.79	0.31
3.54	1.91	0.98	0.34	2.24	1.47	0.94	0.06	1.29
2.32	1.17	0.7	0.16	1.46	1.46	2.48	0.16	1.06
3.14	2.4	1.14	2.24	2.15	1.9	2.95	1.19	1.02
4.42	0.93	2.08	2.01	3.26	2	2.39	1.02	0.33
2.06	1.28	1.54	1.83	1.51	1.8	1.71	0.97	0.95
0.33	1.88	0.57	1.9	0.63	0.12	1.65	1.03	0.31
3.1	7.65	7.34	7.95	8.44	11.42	6.21	6.14	2.66
2.56	2.13	3.53	1.91	3.7	1.14	3.11	2.21	0.02
8.92	4.39	10.03	2.76	7.51	7.97	2.58	11.41	0.61
3.18	1.28	1.24	1.7	3.72	1.73	1.2	1.18	1.1
3.08	0.66	0.49	1.69	2.68	0.01	1.14	0.96	0.17
2.71	1.99	1.47	1.97	0.58	1.19	1.02	0.09	0.67
3.65	3.07	3.04	1	2.34	2.04	1.77	0.9	1.95
6.36	1.44	2.41	2.46	2.98	1.49	2.29	1.81	1.22
3.33	0.5	1.16	1.22	1.84	0.06	2.38	0.86	1.01
4.39	10.25	8.9	8.78	7.04	5.31	4.71	6.72	5.04
3.65	1.82	2.05	1.07	0.96	0.04	0.18	1.69	1.49
2.21	1.68	0.81	0.79	4.06	9.92	2.94	2.62	3.48
3.65	1.74	2.7	4.35	1.69	2.71	2.13	1.92	0.87
3.66	1.53	1.45	0.29	1.49	1.76	1.77	0.33	1.51
1.5	1.54	1.82	1.14	1.82	0.8	2.02	0.45	0.02
4.15	1.54	1.18	1.27	1.84	0.55	1.2	1.9	0.11
10.56	7.64	6.76	4.69	3.94	9.38	6.76	2.84	2.25
5.69	3.43	3.94	6.04	0.93	2.8	4.61	3.21	0.71
7.8	3.34	2.69	2.82	0.79	1.58	3.76	1.09	0.97
3.26	0.61	0.78	2.47	1.46	0.91	0.92	0.42	0.23
3.31	1.43	0.64	2.37	1.87	1.05	0.88	0.26	1.95
5.21	2.15	2.57	2.31	2.95	10.79	8.86	0.93	1.01
2.18	1.64	1.4	1.79	2.13	1.94	1.18	0.44	0.88
2.32	0.89	2.4	0.9	2.58	1.12	1.51	1.42	1.36
0.95	1.49	0.52	1.76	1.53	0.7	2.65	0.88	0.67
5.9	6.88	6.91	3.64	4.96	8.47	6.22	12.43	2.38
6.88	8.57	7.48	3.68	6.16	7.33	11.25	4.62	2.3
4.17	0.42	1.23	2.55	1.36	2.46	1.25	1.01	1.42
4.44	0.38	0.11	0.96	0.34	1.32	2.71	0.34	0.13
3.71	2.11	1.45	1.67	1.13	0.33	2.27	1.39	1.48
2.2	0.2	1.23	2.1	0.32	0.85	2.08	1.16	1.44
6.9	10.69	12.36	7.07	5.36	8.91	7.53	4.12	0.06
2.16	2.14	3.26	0.08	2.29	0.84	0.74	0.99	0.51
4.62	9.23	9.1	3.83	7.96	5.47	6.8	1.68	2.58
6.26	5.56	6.49	3.55	4.27	5.44	2.75	2.49	1.56
0.61	1.39	2.08	1.69	1.24	1.25	0.57	0.2	0.81
3.76	1.44	2.05	2.15	2.48	0.37	3.21	1.61	0.17
3.97	0.76	2.19	2.36	0.58	1.24	1.5	0.98	0.45
2.75	0.97	1.35	0.52	2.2	2.93	2.22	0.9	1.77
5.49	0.84	1.75	1.81	2.39	1.47	0.7	1.37	1.63
0.36	0.12	1.41	1.34	1.19	0.07	1.68	1.03	0.5
10.54	7.55	5.19	1.64	6.83	3.82	1.05	3.84	5.97
5.2	2.41	5.73	6.89	4.05	6.31	7.55	7.84	3.38
4.79	10.18	11.27	7.29	9.33	10.24	7.46	11.36	5.89
4.42	1.64	0.59	0.21	0.22	0.78	3.45	0.42	1.73
7.71	4.16	5.51	5.13	2.72	8.43	3.06	4.5	0.3
2.04	1.55	1	0.53	1.11	0.71	2.2	1.48	1.11
2.02	0.74	0.8	0.39	2.01	1.14	0.67	0.67	1.44
2.49	0.3	0.06	0.93	2.17	0.04	0.33	0.68	0.76
7.76	1.96	0.96	0.85	5.97	3.99	7	4.94	2.36
2.93	0.26	0.74	0.82	1.65	0.49	1.7	0.58	0.73
1.81	1.18	0.78	0.35	1.69	0.95	0.94	1.2	2.43
2.99	0.68	1.78	1.15	3.21	2.4	1.89	1.49	0.48
2.2	1.56	1.18	1.81	1.36	1.89	3.54	2.16	1.29
2.74	1.08	2.91	1.36	1.9	1.75	0.74	1.01	0.96
5.35	1.57	2.09	1.23	2.81	2.75	2.91	0.83	0.69
6.78	1.07	5.67	7.54	9.28	6.41	6.7	4.2	1.49
7.29	7.89	9.19	8.57	6.55	6.39	5.88	9.06	9.14
4.81	1.03	2.8	0.88	1.19	0.13	0.79	0.29	1.16
1.03	0.44	0.38	1.81	0.78	1.68	1.35	0.51	0.27
8.05	5.71	2.55	8.09	2.44	7.55	3.47	2.97	0.95
5.86	0.9	1.19	0.5	2.54	2.02	0.11	1.32	0.79
8.12	10.19	6.71	3.38	7.85	5.58	5.19	7.33	0.35
4.64	1.33	1.39	1.32	2	0.28	0.53	0.36	1.62
3.95	0.32	1.28	1.05	2.59	1.46	1.16	0.66	1.15
4.87	6.81	6.74	9.52	3	5.56	6.39	6.29	1.47
5.64	6.31	4.87	8.4	4.22	10.25	5.21	4.09	1.57
4.46	1.8	1.11	0.6	0.34	1.64	2.37	0.97	2.7
4.16	5.01	5.28	4.93	4.09	8.38	5.64	3.14	5.52
4.25	1.56	0.6	0.2	3.06	2.24	1.63	2.82	0.28
6.38	2.2	2.92	2.07	2.62	2.72	2.58	2.05	2.19
3.29	1.08	0.2	1.75	2.09	2.84	3.41	1.5	0.88
5.93	6.61	6.62	5.75	6.16	4.32	5.14	12.27	3.11
2.23	4.36	4.69	4.26	4.61	5.93	4.8	5.25	1.92
8.14	1.43	5.51	5.06	3.53	11.26	3.21	7.47	5.75
4.98	0.25	0.47	2.4	0.8	1.66	2.44	0.38	1.03
5.48	6.87	7.44	2.89	4.46	0.17	3.56	9.81	7.57
1.92	6.36	7.07	7.02	7.46	6.28	4.09	4.8	2.08
6.88	5.03	3.86	1.97	4.52	5.7	5.52	6.42	1.97
1.44	1.45	1.42	3.59	2.25	1.85	0.87	0.76	0.56
3.44	1.19	0.71	0.38	1.4	1.91	2.93	0.46	0.89
3.03	1.4	1.14	1.69	1.68	1.11	2.27	2.11	1.63
7.52	2.99	6.07	2.87	6.8	8.49	1.29	9.68	3.72
2.68	1.33	0.18	2.1	0.69	0.88	0.81	0.61	1.86
11.54	9.97	6.56	6.12	7.04	6.5	3.4	2.71	9.57
0.26	5.73	7.22	7.38	4.17	6.49	6.91	8.21	1.91
7.64	6.69	7.4	4.18	6.01	6.28	5.6	4.89	2.91
7.69	4.09	5.62	8.64	3.28	6.62	6.32	1.86	0.93
3.83	0.39	0.9	0.4	3.08	1.11	1.81	0.97	1.03
0.79	0.95	0.96	0.96	0.69	0.68	1.35	0.42	0.54
4	6.04	5.75	1.59	6.39	5.61	2.24	0.9	4.92
6.08	5.34	4.92	9.39	2.11	8.47	2.06	7.79	5.16
1.17	0.81	1.56	0.96	2.88	0.68	2.13	0.34	0.35
4.43	2.07	2.14	0.57	1.91	2	3	2.16	1.41
9.21	3.71	4.2	8.56	5.24	6.42	6.85	5.7	4.19
6.6	11.44	8.48	4.7	5.26	4.28	7.2	8.46	4.13
7.5	7.09	7.25	4.85	9.06	9.39	3.14	3.83	3.12
1.83	0.94	1.67	1.26	0.78	1.81	1.45	0.13	0.91
7.29	11.78	9.27	15.03	12.33	4.3	8.04	10.62	11.2
2.07	4.51	3.98	8.23	2.82	7.02	10.18	5.02	2.85
4.17	0.99	1.09	1.07	1.88	0.24	0.49	0.17	1.16
6.74	10.75	9.1	6.67	5.36	6.6	3.98	9.7	2.59
1.4	0.94	0.36	1.05	2.16	2.41	0.84	0.89	0.42
3.5	1.19	1.13	1.31	2.8	2.34	3.57	1.77	0.7
5.19	3.43	2.62	2.15	4.92	9.08	2.39	1.59	3.11
0.35	0.99	0.09	1.22	2.26	1.39	0.35	1.34	1.42
6.94	5.06	5.04	3.31	8.37	7.04	3.88	2	2.71
3.47	4.14	1.16	8.7	2.52	5.68	3.29	2.37	1.01
2.65	1.03	1.36	2.05	1.82	2.35	1.63	2.24	1.56
6.41	10.18	10.6	6.43	6.66	10.32	11.22	3.83	5.12
1.9	0.98	0.93	1.03	0.54	0.78	0.23	1.78	0.82
1.94	0.71	2.14	0.55	2.3	0.86	0.94	2.1	0.18
1.06	0.89	0.81	1.94	3.04	1.28	0.61	1.55	0.31
3.72	2.41	3.28	2.75	1.63	1	1.41	0.86	0.32
0.48	1.48	2.13	0.7	1.99	1.89	1.63	1.15	1.33
0.62	0.97	0.21	2.49	2.69	2.11	2.67	1.61	1.82
7.58	4.97	5.91	1.89	1.26	11.41	2.64	5.4	1.64
0.38	1.49	1.04	1.94	1.42	1.87	1.97	0.59	0.53
7.16	10.98	10.5	5.79	7.88	0.61	10.06	9.01	0.88
5.92	8.26	9.6	8.24	6.17	8.91	4.4	7.55	6.55
2.39	0.11	0.23	0.02	1.55	1.08	0.97	0.23	1.26
3.77	0.87	1.63	0.45	0.8	0.05	0.97	0.4	1.18
8.65	4.52	2.71	5.61	4.83	8.05	5.34	6.6	1.82
2.99	1.05	0.04	0.62	0.82	0.89	2.73	1.32	1.08
0.92	1.06	1.09	2.33	2.3	0.41	1.95	1.58	0.41
3.87	1.54	1.37	0.06	1.59	2.46	4.33	0.8	0.97
2.52	1.48	1.79	2.64	1.83	0.62	1.58	1.74	1.18
3.86	0.04	0.77	2.5	2.36	0.75	1.65	2.13	1.36
2.81	1.37	0.46	0.72	2.02	0.1	1.67	0.78	0.53
9.29	6.11	5.15	5.85	0.44	8.04	0.3	4.13	1.45
0.11	1.36	1.03	2.12	1.53	0.39	3.19	3.24	0.43
3.44	0.36	0.96	1.26	2.6	0.37	1.9	1.72	0.6
9.72	7.98	8.2	2.35	2.99	4.66	5.39	9.77	6.11
4.8	0.56	0.49	1.54	1.13	2.25	1.29	0.05	0.74
7.6	5.25	8.02	11.09	7.05	3.88	11.62	12.02	4.2
5.78	2.6	5.36	7.19	1.17	9.82	5.42	1.04	1.77
1.58	1.5	2.17	1.19	1.78	1.76	1.95	0.72	1.48
1.19	1.48	0.85	2.55	2.75	0.86	1.8	2	0.23
6.71	2.43	2.54	0.01	2.21	2.1	3.53	1.12	1.54
4.05	1.21	2.44	1.41	0.23	0.85	1.62	0.91	0.8
2.38	0.83	1.05	1.58	1.71	0.92	0.72	1.3	1.28
9.93	10.06	13.25	0.93	9.86	6.56	4.28	6.16	2.81
3.21	1.38	0.97	0.4	1.76	2.96	1.4	1.07	1.94
5.17	0.81	2.73	2.6	2.5	0.27	1.03	1.6	0.37
2.72	1.07	0.08	0.29	1.48	0.77	2.29	1.87	0.45
3	0.46	0.18	0.27	1.48	1.01	2.82	1.44	0.16
4.53	1	2.67	1.2	2.75	0.2	0.28	0.55	0.43
4.59	0.34	1.26	0.47	1.98	1.91	0.04	1.42	0.06
4.31	8.25	10.09	6.62	2.71	9.41	7.58	7.08	0.69
8.98	7.4	8.06	4.32	3.3	7.16	3.91	1.3	3.82
10.01	4.49	3.53	4.06	5.63	7.89	3.89	0.93	4.41
0.74	1.62	1.19	2.67	2.17	0.38	1.98	0.91	0.44
2.92	1.13	2.24	2.65	2.4	0.92	1.33	2.01	1.18
3.2	1.41	1.4	3.33	2.61	1.73	0.71	1.41	1.29
9.22	7.42	6.75	2.86	6.64	4.97	6.8	6.3	3.21
3.62	7.35	10.53	5.47	3.92	4.97	4.79	6.91	1.35
2.37	0.61	0.17	1.85	1.09	0.75	2.12	0.04	2.2
6.47	6.24	4.37	6.6	7.15	2.04	7.31	10.16	7.41
2.18	1.92	1.35	1.57	1.67	1.72	3.57	0.56	1.36
2.78	1.72	0.91	0.24	0.42	1.13	1.32	1.37	2.08
3.13	1.8	2.65	1.09	1.77	1.59	0.23	0.09	1.95
3.23	0.61	0.96	2.49	1.33	2.77	0.38	0.73	0.54
5.88	3.06	1.76	3.49	4.87	7.47	4.61	7.41	4.76
2.74	1.13	0.74	0.78	2.02	0.97	2.51	1.39	0.93
7.93	7.69	7.67	5.12	7.53	9.13	3.88	6.06	6.62
3.91	0.31	0.29	0.2	1.71	0.89	2.33	0.91	1.4
2.71	0.06	1.36	2.02	3.29	2.79	1.52	0.81	2.04
7.67	9.58	6.71	7.47	6.14	5.05	7.14	4.39	1.82
2.94	1.84	2.17	0.71	2.65	0.12	1.11	1.51	0.44
5.39	5.03	8.28	9.36	7.04	8.67	5.66	8.75	5.18
9.01	11.45	10.64	5.64	4.33	3.78	7.88	5.91	1.38
3.08	1.06	1.39	2.88	3.06	0.02	1.27	0.43	0.01
0.23	2.12	2.2	0.47	2.39	1.46	3.57	0.83	1.02
6	1.48	1.53	0.89	1.24	1.06	1	2.13	0.79
3.33	3.77	4.12	8.9	4.73	9.03	3.33	7.09	4
3.87	7.19	10.36	11.25	4.08	14.28	5.52	2.6	3.94
